route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000131,OCESN8550F2597523:2024-02-07T00:29:39Z,8550,0,2713,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000022,OCESN8550F2597885:2024-01-09T00:38:43Z,8550,0,2714,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000021,OCESN8550F2666841:2024-01-12T00:36:54Z,8550,0,2715,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000059,OCESN8550F2666901:2024-01-19T00:33:37Z,8550,0,2716,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000004,OCESN8550F2667412:2024-01-12T00:36:54Z,8550,0,2717,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000021,OCESN8551F2596762:2023-12-20T00:39:09Z,8551,1,2718,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000612,OCESN8551F2596901:2023-10-16T00:40:41Z,8551,1,2719,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000517,OCESN8551F2596903:2023-12-20T00:39:09Z,8551,1,2720,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000613,OCESN8551F2597047:2024-02-08T00:29:23Z,8551,1,2721,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000535,OCESN8551F2607474:2023-10-16T00:40:41Z,8551,1,2722,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000030,OCESN8551F2607558:2023-10-16T00:40:41Z,8551,1,2723,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000034,OCESN8551F2895882:2024-01-28T00:34:33Z,8551,1,2724,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000019,OCESN8551F2899748:2024-01-27T00:45:59Z,8551,1,2725,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000034,OCESN8553F2597932:2024-02-03T00:31:17Z,8553,1,2726,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000024,OCESN8553F2597933:2023-11-15T00:47:17Z,8553,1,2727,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000030,OCESN8553F2597934:2023-11-20T00:36:28Z,8553,1,2728,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000021,OCESN8553F2665370:2023-12-20T00:39:09Z,8553,1,2729,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000207,OCESN8560F2592028:2023-12-22T00:50:14Z,8560,0,2730,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000604,OCESN8560F2592029:2023-10-16T00:40:41Z,8560,0,2731,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000603,OCESN8560F2667487:2024-02-08T00:29:23Z,8560,0,2732,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000011,OCESN8562F2606340:2023-10-16T00:40:41Z,8562,0,2733,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000012,OCESN8562F2606715:2023-10-16T00:40:41Z,8562,0,2734,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000010,OCESN8562F2667244:2023-12-10T00:34:20Z,8562,0,2735,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000006,OCESN8571F2711343:2023-12-05T00:34:08Z,8571,1,2736,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000036,OCESN8571F2711776:2023-11-30T00:36:29Z,8571,1,2737,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000024,OCESN8571F2711778:2023-12-05T00:34:08Z,8571,1,2738,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000606,OCESN8571F2711779:2024-02-08T00:29:23Z,8571,1,2739,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000002,OCESN8571F2711782:2023-10-27T00:42:37Z,8571,1,2740,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000060,OCESN8571F2711783:2024-02-05T00:32:25Z,8571,1,2741,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000031,OCESN8571F2711785:2023-12-20T00:39:09Z,8571,1,2742,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000061,OCESN8571F2711789:2023-11-30T00:36:29Z,8571,1,2743,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000605,OCESN8571F2899767:2024-01-28T00:34:33Z,8571,1,2744,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000010,OCESN8572F2592037:2023-10-16T00:40:41Z,8572,1,2745,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000009,OCESN8572F2592041:2023-10-16T00:40:41Z,8572,1,2746,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000012,OCESN8572F2606743:2023-10-16T00:40:41Z,8572,1,2747,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000002,OCESN8572F2607581:2023-10-16T00:40:41Z,8572,1,2748,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000024,OCESN8572F2666029:2023-10-16T00:40:41Z,8572,1,2749,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000533,OCESN8572F2666030:2024-02-08T00:29:23Z,8572,1,2750,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000031,OCESN8572F2666630:2023-10-16T00:40:41Z,8572,1,2751,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000060,OCESN8572F2667544:2023-10-16T00:40:41Z,8572,1,2752,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000116,OCESN8572F2702169:2023-10-16T00:40:41Z,8572,1,2753,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000043,OCESN8575F2597952:2023-12-21T00:50:45Z,8575,1,2754,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000606,OCESN8575F2597953:2024-02-08T00:29:23Z,8575,1,2755,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000019,OCESN8575F2655466:2024-01-27T00:45:59Z,8575,1,2756,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000034,OCESN8575F2666317:2024-01-28T00:34:33Z,8575,1,2757,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000030,OCESN8575F2667062:2023-12-21T00:50:45Z,8575,1,2758,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000011,OCESN8575F2667551:2023-12-21T00:50:45Z,8575,1,2759,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000024,OCESN8575F2667553:2023-12-21T00:50:45Z,8575,1,2760,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000002,OCESN8575F2667554:2023-12-21T00:50:45Z,8575,1,2761,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000060,OCESN8575F2667555:2023-12-21T00:50:45Z,8575,1,2762,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000009,OCESN8575F2667556:2023-12-21T00:50:45Z,8575,1,2763,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000021,OCESN8575F2667557:2023-12-21T00:50:45Z,8575,1,2764,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000044,OCESN8575F2667558:2023-12-30T00:39:39Z,8575,1,2765,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000012,OCESN8575F2667559:2023-12-21T00:50:45Z,8575,1,2766,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000061,OCESN8575F2667560:2023-12-21T00:50:45Z,8575,1,2767,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000137,OCESN8580F2598649:2024-01-28T00:34:33Z,8580,0,2768,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000006,OCESN8580F2667589:2023-12-20T00:39:09Z,8580,0,2769,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000036,OCESN8580F2667590:2023-12-10T00:34:20Z,8580,0,2770,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000180,OCESN8580F2710487:2024-02-08T00:29:23Z,8580,0,2771,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000031,OCESN8580F2711803:2024-02-07T00:29:39Z,8580,0,2772,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000061,OCESN8580F2899789:2024-01-09T00:38:43Z,8580,0,2773,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000042,OCESN8582F2597969:2023-10-16T00:40:41Z,8582,0,2774,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000608,OCESN8582F2597970:2023-10-16T00:40:41Z,8582,0,2775,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000607,OCESN8582F2597971:2024-02-08T00:29:23Z,8582,0,2776,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000059,OCESN8582F2607664:2023-10-16T00:40:41Z,8582,0,2777,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000010,OCESN8582F2711726:2023-12-20T00:39:09Z,8582,0,2778,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000009,OCESN8582F2711727:2023-12-20T00:39:09Z,8582,0,2779,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000022,OCESN8582F2740744:2023-11-01T00:39:53Z,8582,0,2780,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000031,OCESN8582F2742131:2023-12-08T00:34:49Z,8582,0,2781,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000009,OCESN8584F2597611:2024-01-10T00:41:00Z,8584,0,2782,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000011,OCESN8584F2597974:2023-11-17T00:34:45Z,8584,0,2783,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000010,OCESN8584F2597975:2023-11-17T00:34:45Z,8584,0,2784,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000042,OCESN8584F2597976:2024-02-08T00:29:23Z,8584,0,2785,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000012,OCESN8584F2667615:2024-02-06T00:30:41Z,8584,0,2786,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000131,OCESN8586F2597869:2024-02-08T00:29:23Z,8586,0,2787,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000022,OCESN8586F2597950:2024-01-09T00:38:43Z,8586,0,2788,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000004,OCESN8586F2667616:2024-01-12T00:36:54Z,8586,0,2789,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000021,OCESN8586F2667617:2024-01-12T00:36:54Z,8586,0,2790,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000059,OCESN8588F2597614:2023-12-21T00:50:45Z,8588,0,2791,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000010,OCESN8588F2597978:2024-01-27T00:45:59Z,8588,0,2792,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000021,OCESN8590F2590925:2024-02-03T00:31:17Z,8590,1,2793,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000024,OCESN8590F2592066:2024-02-06T00:30:41Z,8590,1,2794,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000034,OCESN8590F2592067:2024-01-28T00:34:33Z,8590,1,2795,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000030,OCESN8590F2667625:2023-12-01T00:36:53Z,8590,1,2796,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000613,OCESN8592F2591357:2024-02-08T00:29:23Z,8592,1,2797,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000019,OCESN8592F2591733:2024-01-26T00:33:56Z,8592,1,2798,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000612,OCESN8592F2592065:2023-10-16T00:40:41Z,8592,1,2799,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000614,OCESN8592F2606441:2023-10-16T00:40:41Z,8592,1,2800,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000034,OCESN8592F2606622:2024-01-28T00:34:33Z,8592,1,2801,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000033,OCESN8592F2606725:2023-10-16T00:40:41Z,8592,1,2802,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000030,OCESN8592F2607714:2023-10-16T00:40:41Z,8592,1,2803,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000517,OCESN8592F2667630:2023-12-20T00:39:09Z,8592,1,2804,
FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,000021,OCESN8592F2667631:2023-12-10T00:34:20Z,8592,1,2805,
FR:Line::18B0FAF0-44B1-4D0A-A8AD-2E32B7602EAD:,000527,OCESN8601F2720844:2023-11-18T00:35:21Z,8601,1,2806,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000052,OCESN8602F2597989:2024-02-06T00:30:41Z,8602,0,2807,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000171,OCESN8602F2598975:2024-02-08T00:29:23Z,8602,0,2808,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000042,OCESN8602F2667705:2024-02-05T00:32:25Z,8602,0,2809,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000167,OCESN8602F2667706:2024-01-09T00:38:43Z,8602,0,2810,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000172,OCESN8602F2667707:2024-01-09T00:38:43Z,8602,0,2811,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000009,OCESN8602F2711818:2024-01-09T00:38:43Z,8602,0,2812,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000537,OCESN8603F2597466:2024-01-12T00:36:54Z,8603,1,2813,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000016,OCESN8603F2598061:2024-02-08T00:29:23Z,8603,1,2814,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000024,OCESN8603F2598062:2024-02-04T00:41:58Z,8603,1,2815,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000021,OCESN8603F2665981:2023-10-16T00:40:41Z,8603,1,2816,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000054,OCESN8603F2668137:2024-01-12T00:36:54Z,8603,1,2817,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000004,OCESN8603F2668289:2023-10-16T00:40:41Z,8603,1,2818,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000602,OCESN8603F2975561:2024-01-12T00:36:54Z,8603,1,2819,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000031,OCESN8604F2667716:2024-01-20T00:50:32Z,8604,0,2820,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000493,OCESN8604F2837505:2024-02-08T00:29:23Z,8604,0,2821,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000615,OCESN8604F2979409:2024-02-07T00:29:39Z,8604,0,2822,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000011,OCESN8605F2597992:2024-02-06T00:30:41Z,8605,1,2823,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000012,OCESN8605F2601064:2024-01-08T00:36:58Z,8605,1,2824,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000010,OCESN8605F2667172:2023-10-17T00:51:49Z,8605,1,2825,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000036,OCESN8605F2668397:2023-10-17T00:51:49Z,8605,1,2826,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000006,OCESN8605F2668398:2023-10-17T00:51:49Z,8605,1,2827,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000061,OCESN8605F2668416:2024-02-04T00:41:58Z,8605,1,2828,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000137,OCESN8605F2668417:2024-01-08T00:36:58Z,8605,1,2829,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000579,OCESN8606F2563670:2024-01-09T00:38:43Z,8606,0,2830,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000167,OCESN8606F2668420:2024-01-09T00:38:43Z,8606,0,2831,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000616,OCESN8606F2711654:2024-02-07T00:29:39Z,8606,0,2832,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000061,OCESN8606F2711655:2024-01-05T00:45:37Z,8606,0,2833,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000052,OCESN8606F2711658:2024-02-06T00:30:41Z,8606,0,2834,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000617,OCESN8609F2598919:2024-02-08T00:29:23Z,8609,1,2835,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000024,OCESN8609F2600920:2024-01-12T00:36:54Z,8609,1,2836,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000255,OCESN8609F2600921:2024-01-12T00:36:54Z,8609,1,2837,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000537,OCESN8609F2667708:2024-01-12T00:36:54Z,8609,1,2838,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000618,OCESN8609F2667748:2024-01-12T00:36:54Z,8609,1,2839,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000244,OCESN8609F2814564:2024-01-12T00:36:54Z,8609,1,2840,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000602,OCESN8609F2979471:2024-01-12T00:36:54Z,8609,1,2841,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000006,OCESN8610F2625480:2024-01-09T00:38:43Z,8610,0,2842,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000031,OCESN8610F2667519:2023-12-13T00:32:49Z,8610,0,2843,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000036,OCESN8610F2668359:2023-12-20T00:39:09Z,8610,0,2844,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000010,OCESN8610F2668423:2023-12-20T00:39:09Z,8610,0,2845,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000159,OCESN8610F2697777:2024-02-08T00:29:23Z,8610,0,2846,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000032,OCESN8610F2720214:2024-02-05T00:32:25Z,8610,0,2847,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000619,OCESN8610F2720217:2024-02-05T00:32:25Z,8610,0,2848,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000620,OCESN8610F2720219:2024-01-08T00:36:58Z,8610,0,2849,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000018,OCESN8610F2894506:2024-01-08T00:36:58Z,8610,0,2850,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000621,OCESN8615F2598010:2024-02-08T00:29:23Z,8615,1,2851,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000022,OCESN8615F2598997:2023-10-17T00:51:49Z,8615,1,2852,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000622,OCESN8615F2601091:2024-02-06T00:30:41Z,8615,1,2853,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000010,OCESN8615F2667775:2024-01-12T00:36:54Z,8615,1,2854,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000009,OCESN8615F2667776:2024-01-12T00:36:54Z,8615,1,2855,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000024,OCESN8615F2668426:2024-01-24T00:46:53Z,8615,1,2856,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000279,OCESN8615F2668427:2024-01-24T00:46:53Z,8615,1,2857,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000031,OCESN8615F2668429:2024-01-12T00:36:54Z,8615,1,2858,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000009,OCESN8619F2598437:2024-01-12T00:36:54Z,8619,1,2859,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000623,OCESN8619F2598998:2024-02-07T00:29:39Z,8619,1,2860,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000031,OCESN8619F2598999:2024-01-12T00:36:54Z,8619,1,2861,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000024,OCESN8619F2599944:2024-01-12T00:36:54Z,8619,1,2862,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000149,OCESN8619F2599945:2024-01-12T00:36:54Z,8619,1,2863,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000037,OCESN8619F2612008:2024-02-05T00:32:25Z,8619,1,2864,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000022,OCESN8619F2667778:2024-01-12T00:36:54Z,8619,1,2865,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000002,OCESN8619F2667780:2024-01-12T00:36:54Z,8619,1,2866,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000011,OCESN8622F2562279:2023-10-16T00:40:41Z,8622,0,2867,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000045,OCESN8622F2597580:2024-01-21T00:36:16Z,8622,0,2868,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000012,OCESN8622F2598379:2024-02-06T00:30:41Z,8622,0,2869,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000010,OCESN8622F2667621:2024-01-09T00:38:43Z,8622,0,2870,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000004,OCESN8622F2667781:2024-01-09T00:38:43Z,8622,0,2871,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000021,OCESN8622F2668430:2023-11-01T00:39:53Z,8622,0,2872,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000477,OCESN8622F2735551:2024-02-08T00:29:23Z,8622,0,2873,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000011,OCESN8623F2545756:2024-02-06T00:30:41Z,8623,1,2874,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000624,OCESN8623F2597475:2023-10-17T00:51:49Z,8623,1,2875,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000024,OCESN8623F2600974:2024-01-12T00:36:54Z,8623,1,2876,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000625,OCESN8623F2605067:2023-10-17T00:51:49Z,8623,1,2877,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000012,OCESN8623F2605924:2024-01-12T00:36:54Z,8623,1,2878,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000010,OCESN8623F2667792:2024-01-12T00:36:54Z,8623,1,2879,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000004,OCESN8623F2667793:2023-11-24T00:35:06Z,8623,1,2880,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000009,OCESN8623F2667794:2023-11-24T00:35:06Z,8623,1,2881,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000626,OCESN8623F2667795:2024-02-08T00:29:23Z,8623,1,2882,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000030,OCESN8623F2668399:2024-02-04T00:41:58Z,8623,1,2883,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000021,OCESN8623F2668431:2024-01-12T00:36:54Z,8623,1,2884,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000034,OCESN8623F2668432:2024-01-12T00:36:54Z,8623,1,2885,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000627,OCESN8623F2900019:2024-01-26T00:33:56Z,8623,1,2886,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000019,OCESN8629F2598333:2024-01-12T00:36:54Z,8629,1,2887,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000037,OCESN8629F2599001:2024-02-04T00:41:58Z,8629,1,2888,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000059,OCESN8629F2606011:2024-02-06T00:30:41Z,8629,1,2889,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000628,OCESN8629F2606012:2024-02-08T00:29:23Z,8629,1,2890,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000002,OCESN8629F2612013:2024-01-26T00:33:56Z,8629,1,2891,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000532,OCESN8629F2667071:2024-01-12T00:36:54Z,8629,1,2892,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000338,OCESN8629F2667072:2024-01-12T00:36:54Z,8629,1,2893,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000149,OCESN8629F2667808:2024-01-26T00:33:56Z,8629,1,2894,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000006,OCESN8630F2564325:2024-01-27T00:45:59Z,8630,0,2895,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000036,OCESN8630F2599003:2024-01-03T00:36:51Z,8630,0,2896,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000010,OCESN8630F2601096:2024-01-27T00:45:59Z,8630,0,2897,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000012,OCESN8630F2606014:2024-02-06T00:30:41Z,8630,0,2898,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000011,OCESN8630F2606015:2024-01-03T00:36:51Z,8630,0,2899,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000031,OCESN8630F2665061:2024-01-09T00:38:43Z,8630,0,2900,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000002,OCESN8630F2667809:2024-02-05T00:32:25Z,8630,0,2901,
FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,000037,OCESN8630F2667810:2024-01-03T00:36:51Z,8630,0,2902,
